TSI;Sensirion;RMSE;MAE
37.48;-36.1714;95.0085411136381;56.2568108956602
38.08;-36.8857;95.0085411136381;56.2568108956602
38.68;-37.5429;95.0085411136381;56.2568108956602
39.51;-38.1429;95.0085411136381;56.2568108956602
40.33;-38.8;95.0085411136381;56.2568108956602
40.89;-39.4857;95.0085411136381;56.2568108956602
41.72;-40.4857;95.0085411136381;56.2568108956602
42.16;-40.9429;95.0085411136381;56.2568108956602
42.81;-41.8857;95.0085411136381;56.2568108956602
43.95;-42.4857;95.0085411136381;56.2568108956602
44.37;-43.3143;95.0085411136381;56.2568108956602
45.26;-43.8857;95.0085411136381;56.2568108956602
45.5;-44.4;95.0085411136381;56.2568108956602
46.45;-45.0857;95.0085411136381;56.2568108956602
46.98;-45.8571;95.0085411136381;56.2568108956602
47.76;-46.5143;95.0085411136381;56.2568108956602
48.03;-46.7143;95.0085411136381;56.2568108956602
48.43;-47.6;95.0085411136381;56.2568108956602
49.14;-47.8857;95.0085411136381;56.2568108956602
49.81;-48.6857;95.0085411136381;56.2568108956602
50.31;-49.1429;95.0085411136381;56.2568108956602
50.77;-49.9429;95.0085411136381;56.2568108956602
51.43;-50.3143;95.0085411136381;56.2568108956602
51.66;-50.6286;95.0085411136381;56.2568108956602
52.16;-51.3143;95.0085411136381;56.2568108956602
52.78;-51.3429;95.0085411136381;56.2568108956602
53.48;-52.5143;95.0085411136381;56.2568108956602
54.07;-52.9143;95.0085411136381;56.2568108956602
54.59;-53.3429;95.0085411136381;56.2568108956602
54.89;-54.4857;95.0085411136381;56.2568108956602
55.74;-54.4571;95.0085411136381;56.2568108956602
56.6;-54.8286;95.0085411136381;56.2568108956602
56.92;-55.7429;95.0085411136381;56.2568108956602
57.49;-55.7429;95.0085411136381;56.2568108956602
58.3;-56.6571;95.0085411136381;56.2568108956602
58.64;-57.6571;95.0085411136381;56.2568108956602
58.94;-57.8;95.0085411136381;56.2568108956602
59.42;-58.1714;95.0085411136381;56.2568108956602
59.84;-59.5143;95.0085411136381;56.2568108956602
60.33;-59.6;95.0085411136381;56.2568108956602
60.81;-59.8286;95.0085411136381;56.2568108956602
61.51;-60.8;95.0085411136381;56.2568108956602
62.5;-60.8857;95.0085411136381;56.2568108956602
63.11;-61.2;95.0085411136381;56.2568108956602
63.42;-62.2;95.0085411136381;56.2568108956602
63.5;-62.2857;95.0085411136381;56.2568108956602
64.04;-62.4571;95.0085411136381;56.2568108956602
64.95;-63.2571;95.0085411136381;56.2568108956602
65.46;-64.3429;95.0085411136381;56.2568108956602
65.69;-64.7429;95.0085411136381;56.2568108956602
66.29;-64.6571;95.0085411136381;56.2568108956602
66.55;-65.2857;95.0085411136381;56.2568108956602
67.12;-65.6857;95.0085411136381;56.2568108956602
67.67;-66.1714;95.0085411136381;56.2568108956602
68.36;-66.1143;95.0085411136381;56.2568108956602
69.1;-67.0571;95.0085411136381;56.2568108956602
69.23;-68.0857;95.0085411136381;56.2568108956602
69.98;-68.6571;95.0085411136381;56.2568108956602
70.79;-69.0857;95.0085411136381;56.2568108956602
71.17;-69.5714;95.0085411136381;56.2568108956602
71.62;-70.0;95.0085411136381;56.2568108956602
71.76;-70.3143;95.0085411136381;56.2568108956602
72.3;-71.3714;95.0085411136381;56.2568108956602
72.91;-71.4857;95.0085411136381;56.2568108956602
73.38;-71.8286;95.0085411136381;56.2568108956602
73.9;-71.8571;95.0085411136381;56.2568108956602
74.18;-72.8286;95.0085411136381;56.2568108956602
75.05;-73.9714;95.0085411136381;56.2568108956602
75.5;-74.5714;95.0085411136381;56.2568108956602
75.92;-74.0571;95.0085411136381;56.2568108956602
76.55;-75.4571;95.0085411136381;56.2568108956602
76.95;-74.6571;95.0085411136381;56.2568108956602
77.43;-75.6571;95.0085411136381;56.2568108956602
77.85;-75.6286;95.0085411136381;56.2568108956602
78.01;-76.3429;95.0085411136381;56.2568108956602
77.99;-76.2286;95.0085411136381;56.2568108956602
78.74;-76.9143;95.0085411136381;56.2568108956602
79.3;-77.3714;95.0085411136381;56.2568108956602
79.52;-77.6571;95.0085411136381;56.2568108956602
80.02;-77.6571;95.0085411136381;56.2568108956602
80.84;-78.2857;95.0085411136381;56.2568108956602
81.54;-79.8;95.0085411136381;56.2568108956602
81.83;-80.1429;95.0085411136381;56.2568108956602
81.8;-80.5429;95.0085411136381;56.2568108956602
82.14;-80.8857;95.0085411136381;56.2568108956602
82.91;-80.7143;95.0085411136381;56.2568108956602
83.05;-81.1143;95.0085411136381;56.2568108956602
83.35;-81.3143;95.0085411136381;56.2568108956602
83.42;-82.0571;95.0085411136381;56.2568108956602
84.44;-82.3143;95.0085411136381;56.2568108956602
84.8;-83.1143;95.0085411136381;56.2568108956602
85.13;-83.1143;95.0085411136381;56.2568108956602
85.76;-83.7429;95.0085411136381;56.2568108956602
86.1;-84.1429;95.0085411136381;56.2568108956602
86.2;-84.6571;95.0085411136381;56.2568108956602
86.11;-85.3143;95.0085411136381;56.2568108956602
85.87;-85.6286;95.0085411136381;56.2568108956602
87.0;-86.2571;95.0085411136381;56.2568108956602
87.89;-85.8857;95.0085411136381;56.2568108956602
88.52;-86.4286;95.0085411136381;56.2568108956602
88.83;-86.8857;95.0085411136381;56.2568108956602
89.5;-87.3714;95.0085411136381;56.2568108956602
89.34;-87.8286;95.0085411136381;56.2568108956602
89.58;-88.0;95.0085411136381;56.2568108956602
89.65;-88.0286;95.0085411136381;56.2568108956602
90.23;-88.9143;95.0085411136381;56.2568108956602
91.06;-89.0857;95.0085411136381;56.2568108956602
91.19;-89.3429;95.0085411136381;56.2568108956602
91.77;-89.4571;95.0085411136381;56.2568108956602
91.98;-89.9714;95.0085411136381;56.2568108956602
91.85;-89.7429;95.0085411136381;56.2568108956602
92.3;-90.0286;95.0085411136381;56.2568108956602
92.4;-90.9143;95.0085411136381;56.2568108956602
92.28;-91.4571;95.0085411136381;56.2568108956602
92.33;-90.8571;95.0085411136381;56.2568108956602
92.88;-90.6571;95.0085411136381;56.2568108956602
93.35;-91.6286;95.0085411136381;56.2568108956602
94.73;-91.8857;95.0085411136381;56.2568108956602
94.72;-92.6571;95.0085411136381;56.2568108956602
95.01;-94.0;95.0085411136381;56.2568108956602
95.12;-93.4571;95.0085411136381;56.2568108956602
96.39;-94.1143;95.0085411136381;56.2568108956602
97.25;-94.6857;95.0085411136381;56.2568108956602
97.23;-94.8;95.0085411136381;56.2568108956602
97.79;-94.3714;95.0085411136381;56.2568108956602
97.53;-94.6286;95.0085411136381;56.2568108956602
97.8;-95.2;95.0085411136381;56.2568108956602
98.11;-94.6;95.0085411136381;56.2568108956602
99.01;-95.6571;95.0085411136381;56.2568108956602
99.5;-96.0571;95.0085411136381;56.2568108956602
99.55;-95.5429;95.0085411136381;56.2568108956602
99.89;-95.7143;95.0085411136381;56.2568108956602
100.71;-97.2571;95.0085411136381;56.2568108956602
101.7;-97.6286;95.0085411136381;56.2568108956602
100.99;-97.5429;95.0085411136381;56.2568108956602
101.51;-97.4857;95.0085411136381;56.2568108956602
101.99;-99.0;95.0085411136381;56.2568108956602
102.69;-99.8571;95.0085411136381;56.2568108956602
103.02;-100.2286;95.0085411136381;56.2568108956602
103.21;-99.8286;95.0085411136381;56.2568108956602
103.43;-99.5429;95.0085411136381;56.2568108956602
103.02;-99.4;95.0085411136381;56.2568108956602
103.28;-100.5143;95.0085411136381;56.2568108956602
102.87;-99.8857;95.0085411136381;56.2568108956602
103.67;-100.3429;95.0085411136381;56.2568108956602
104.77;-101.7429;95.0085411136381;56.2568108956602
105.89;-100.9714;95.0085411136381;56.2568108956602
105.23;-101.1714;95.0085411136381;56.2568108956602
105.57;-102.5143;95.0085411136381;56.2568108956602
105.69;-102.1143;95.0085411136381;56.2568108956602
106.52;-102.1143;95.0085411136381;56.2568108956602
106.28;-103.0857;95.0085411136381;56.2568108956602
106.71;-102.2;95.0085411136381;56.2568108956602
107.29;-103.0571;95.0085411136381;56.2568108956602
106.99;-103.0286;95.0085411136381;56.2568108956602
107.52;-103.9143;95.0085411136381;56.2568108956602
108.26;-104.5143;95.0085411136381;56.2568108956602
108.8;-103.7714;95.0085411136381;56.2568108956602
108.44;-105.2;95.0085411136381;56.2568108956602
108.02;-105.9429;95.0085411136381;56.2568108956602
108.12;-105.4286;95.0085411136381;56.2568108956602
109.33;-105.2;95.0085411136381;56.2568108956602
110.45;-105.2571;95.0085411136381;56.2568108956602
110.15;-105.9429;95.0085411136381;56.2568108956602
110.17;-106.1714;95.0085411136381;56.2568108956602
110.84;-106.2;95.0085411136381;56.2568108956602
110.34;-106.2571;95.0085411136381;56.2568108956602
109.5;-106.4571;95.0085411136381;56.2568108956602
110.69;-105.4571;95.0085411136381;56.2568108956602
111.02;-107.8286;95.0085411136381;56.2568108956602
110.97;-106.8571;95.0085411136381;56.2568108956602
111.66;-108.6857;95.0085411136381;56.2568108956602
112.3;-107.8571;95.0085411136381;56.2568108956602
112.4;-107.3714;95.0085411136381;56.2568108956602
112.48;-108.4286;95.0085411136381;56.2568108956602
112.44;-109.4;95.0085411136381;56.2568108956602
112.61;-110.2286;95.0085411136381;56.2568108956602
112.73;-109.8571;95.0085411136381;56.2568108956602
113.4;-109.9143;95.0085411136381;56.2568108956602
113.64;-109.3714;95.0085411136381;56.2568108956602
114.08;-110.2;95.0085411136381;56.2568108956602
113.99;-109.8857;95.0085411136381;56.2568108956602
113.77;-109.6571;95.0085411136381;56.2568108956602
114.16;-110.0571;95.0085411136381;56.2568108956602
114.19;-110.3143;95.0085411136381;56.2568108956602
114.21;-110.2857;95.0085411136381;56.2568108956602
114.43;-112.5143;95.0085411136381;56.2568108956602
114.52;-112.4;95.0085411136381;56.2568108956602
114.75;-112.5143;95.0085411136381;56.2568108956602
115.42;-112.6;95.0085411136381;56.2568108956602
116.05;-113.1714;95.0085411136381;56.2568108956602
116.74;-112.4857;95.0085411136381;56.2568108956602
115.97;-112.7714;95.0085411136381;56.2568108956602
117.04;-112.1714;95.0085411136381;56.2568108956602
117.06;-112.8857;95.0085411136381;56.2568108956602
117.31;-112.5143;95.0085411136381;56.2568108956602
117.19;-113.8857;95.0085411136381;56.2568108956602
117.68;-113.5429;95.0085411136381;56.2568108956602
117.92;-114.5143;95.0085411136381;56.2568108956602
117.78;-113.8857;95.0085411136381;56.2568108956602
118.49;-112.9714;95.0085411136381;56.2568108956602
118.43;-113.6857;95.0085411136381;56.2568108956602
118.35;-113.7429;95.0085411136381;56.2568108956602
119.06;-115.0286;95.0085411136381;56.2568108956602
118.81;-116.3143;95.0085411136381;56.2568108956602
119.29;-116.2571;95.0085411136381;56.2568108956602
119.46;-116.0571;95.0085411136381;56.2568108956602
120.14;-116.2857;95.0085411136381;56.2568108956602
120.06;-115.4286;95.0085411136381;56.2568108956602
120.45;-115.6286;95.0085411136381;56.2568108956602
120.2;-115.7429;95.0085411136381;56.2568108956602
120.16;-116.4571;95.0085411136381;56.2568108956602
120.66;-117.6857;95.0085411136381;56.2568108956602
120.93;-116.4857;95.0085411136381;56.2568108956602
121.65;-116.2857;95.0085411136381;56.2568108956602
121.46;-115.8;95.0085411136381;56.2568108956602
121.81;-116.7714;95.0085411136381;56.2568108956602
121.51;-117.8;95.0085411136381;56.2568108956602
121.67;-117.4571;95.0085411136381;56.2568108956602
122.19;-117.7143;95.0085411136381;56.2568108956602
122.17;-118.2;95.0085411136381;56.2568108956602
123.0;-119.6286;95.0085411136381;56.2568108956602
122.82;-118.1429;95.0085411136381;56.2568108956602
122.93;-117.9143;95.0085411136381;56.2568108956602
123.04;-118.3429;95.0085411136381;56.2568108956602
123.32;-118.4286;95.0085411136381;56.2568108956602
122.78;-119.5143;95.0085411136381;56.2568108956602
122.83;-118.3143;95.0085411136381;56.2568108956602
123.12;-119.6857;95.0085411136381;56.2568108956602
122.86;-119.2571;95.0085411136381;56.2568108956602
123.41;-118.8286;95.0085411136381;56.2568108956602
124.12;-119.4286;95.0085411136381;56.2568108956602
124.79;-119.7143;95.0085411136381;56.2568108956602
124.51;-119.8;95.0085411136381;56.2568108956602
124.95;-120.6;95.0085411136381;56.2568108956602
124.73;-120.6286;95.0085411136381;56.2568108956602
124.87;-119.8286;95.0085411136381;56.2568108956602
124.25;-121.3429;95.0085411136381;56.2568108956602
124.63;-120.4;95.0085411136381;56.2568108956602
124.99;-120.8571;95.0085411136381;56.2568108956602
124.81;-121.7429;95.0085411136381;56.2568108956602
124.89;-121.6;95.0085411136381;56.2568108956602
125.23;-120.7714;95.0085411136381;56.2568108956602
125.76;-121.4857;95.0085411136381;56.2568108956602
126.19;-121.9429;95.0085411136381;56.2568108956602
126.57;-122.6286;95.0085411136381;56.2568108956602
126.94;-120.6;95.0085411136381;56.2568108956602
126.29;-122.4571;95.0085411136381;56.2568108956602
126.38;-121.4;95.0085411136381;56.2568108956602
126.4;-123.2286;95.0085411136381;56.2568108956602
127.08;-122.4857;95.0085411136381;56.2568108956602
127.48;-122.2857;95.0085411136381;56.2568108956602
127.88;-123.5714;95.0085411136381;56.2568108956602
127.9;-123.0286;95.0085411136381;56.2568108956602
127.87;-123.4857;95.0085411136381;56.2568108956602
127.82;-122.4857;95.0085411136381;56.2568108956602
126.93;-122.7429;95.0085411136381;56.2568108956602
127.54;-122.3714;95.0085411136381;56.2568108956602
128.19;-123.5143;95.0085411136381;56.2568108956602
127.61;-124.7714;95.0085411136381;56.2568108956602
127.77;-122.9143;95.0085411136381;56.2568108956602
127.87;-123.8286;95.0085411136381;56.2568108956602
128.7;-123.9429;95.0085411136381;56.2568108956602
128.26;-125.6286;95.0085411136381;56.2568108956602
128.54;-124.7714;95.0085411136381;56.2568108956602
128.63;-124.9429;95.0085411136381;56.2568108956602
128.77;-124.5143;95.0085411136381;56.2568108956602
128.79;-123.1714;95.0085411136381;56.2568108956602
129.39;-126.2571;95.0085411136381;56.2568108956602
129.14;-125.8;95.0085411136381;56.2568108956602
129.99;-126.1429;95.0085411136381;56.2568108956602
130.41;-125.8571;95.0085411136381;56.2568108956602
130.58;-126.6;95.0085411136381;56.2568108956602
130.29;-126.5429;95.0085411136381;56.2568108956602
130.66;-126.1429;95.0085411136381;56.2568108956602
131.46;-127.4857;95.0085411136381;56.2568108956602
131.65;-126.8571;95.0085411136381;56.2568108956602
131.47;-126.2857;95.0085411136381;56.2568108956602
131.64;-126.9429;95.0085411136381;56.2568108956602
131.3;-126.4571;95.0085411136381;56.2568108956602
131.71;-126.5143;95.0085411136381;56.2568108956602
131.95;-126.3714;95.0085411136381;56.2568108956602
132.13;-127.1143;95.0085411136381;56.2568108956602
131.98;-126.7714;95.0085411136381;56.2568108956602
132.23;-127.7429;95.0085411136381;56.2568108956602
132.87;-127.7714;95.0085411136381;56.2568108956602
133.53;-128.3429;95.0085411136381;56.2568108956602
133.1;-127.9714;95.0085411136381;56.2568108956602
132.96;-128.5714;95.0085411136381;56.2568108956602
132.87;-128.2;95.0085411136381;56.2568108956602
133.06;-129.0;95.0085411136381;56.2568108956602
134.27;-129.4857;95.0085411136381;56.2568108956602
133.67;-130.0571;95.0085411136381;56.2568108956602
133.28;-130.2;95.0085411136381;56.2568108956602
133.55;-130.8286;95.0085411136381;56.2568108956602
133.73;-129.9143;95.0085411136381;56.2568108956602
133.67;-129.3143;95.0085411136381;56.2568108956602
133.13;-129.9714;95.0085411136381;56.2568108956602
134.4;-127.6857;95.0085411136381;56.2568108956602
134.82;-129.0;95.0085411136381;56.2568108956602
134.49;-129.6857;95.0085411136381;56.2568108956602
135.03;-130.0571;95.0085411136381;56.2568108956602
133.96;-128.9143;95.0085411136381;56.2568108956602
134.14;-130.8571;95.0085411136381;56.2568108956602
133.09;-130.8571;95.0085411136381;56.2568108956602
132.47;-128.3429;95.0085411136381;56.2568108956602
133.58;-129.4571;95.0085411136381;56.2568108956602
133.99;-128.1429;95.0085411136381;56.2568108956602
132.91;-128.2857;95.0085411136381;56.2568108956602
132.38;-128.5143;95.0085411136381;56.2568108956602
131.62;-127.9429;95.0085411136381;56.2568108956602
130.61;-126.8857;95.0085411136381;56.2568108956602
130.07;-127.5143;95.0085411136381;56.2568108956602
130.47;-126.7429;95.0085411136381;56.2568108956602
130.51;-128.0286;95.0085411136381;56.2568108956602
130.27;-127.6;95.0085411136381;56.2568108956602
129.82;-126.8286;95.0085411136381;56.2568108956602
128.59;-126.4;95.0085411136381;56.2568108956602
128.14;-124.3429;95.0085411136381;56.2568108956602
127.42;-122.9143;95.0085411136381;56.2568108956602
128.13;-124.6286;95.0085411136381;56.2568108956602
127.96;-124.3143;95.0085411136381;56.2568108956602
127.79;-124.3143;95.0085411136381;56.2568108956602
128.09;-123.5143;95.0085411136381;56.2568108956602
127.77;-123.3143;95.0085411136381;56.2568108956602
127.31;-123.3429;95.0085411136381;56.2568108956602
126.65;-123.4;95.0085411136381;56.2568108956602
126.91;-121.8571;95.0085411136381;56.2568108956602
126.42;-120.7714;95.0085411136381;56.2568108956602
125.97;-121.7429;95.0085411136381;56.2568108956602
126.46;-121.4857;95.0085411136381;56.2568108956602
125.73;-120.6857;95.0085411136381;56.2568108956602
124.66;-120.5714;95.0085411136381;56.2568108956602
124.62;-119.5429;95.0085411136381;56.2568108956602
124.73;-120.0286;95.0085411136381;56.2568108956602
124.43;-119.9714;95.0085411136381;56.2568108956602
123.46;-120.0;95.0085411136381;56.2568108956602
123.31;-120.5143;95.0085411136381;56.2568108956602
122.83;-119.8571;95.0085411136381;56.2568108956602
122.93;-120.0571;95.0085411136381;56.2568108956602
122.44;-118.0857;95.0085411136381;56.2568108956602
122.79;-118.0286;95.0085411136381;56.2568108956602
122.97;-118.1714;95.0085411136381;56.2568108956602
122.26;-118.2;95.0085411136381;56.2568108956602
121.83;-116.9143;95.0085411136381;56.2568108956602
120.8;-118.2286;95.0085411136381;56.2568108956602
121.12;-117.3714;95.0085411136381;56.2568108956602
121.39;-117.6286;95.0085411136381;56.2568108956602
120.39;-117.9714;95.0085411136381;56.2568108956602
119.91;-116.9714;95.0085411136381;56.2568108956602
120.29;-117.4286;95.0085411136381;56.2568108956602
120.36;-117.2;95.0085411136381;56.2568108956602
119.71;-115.8286;95.0085411136381;56.2568108956602
119.49;-115.1429;95.0085411136381;56.2568108956602
119.69;-115.1429;95.0085411136381;56.2568108956602
118.94;-113.6;95.0085411136381;56.2568108956602
117.94;-113.8;95.0085411136381;56.2568108956602
117.33;-114.1429;95.0085411136381;56.2568108956602
117.3;-113.0;95.0085411136381;56.2568108956602
117.7;-112.7714;95.0085411136381;56.2568108956602
116.84;-112.6;95.0085411136381;56.2568108956602
116.11;-112.0857;95.0085411136381;56.2568108956602
116.54;-112.2857;95.0085411136381;56.2568108956602
116.81;-111.0571;95.0085411136381;56.2568108956602
117.01;-111.7714;95.0085411136381;56.2568108956602
116.8;-111.6571;95.0085411136381;56.2568108956602
115.91;-111.3429;95.0085411136381;56.2568108956602
116.06;-110.8571;95.0085411136381;56.2568108956602
115.45;-110.4857;95.0085411136381;56.2568108956602
115.82;-110.4286;95.0085411136381;56.2568108956602
115.6;-110.5143;95.0085411136381;56.2568108956602
115.51;-111.0286;95.0085411136381;56.2568108956602
114.75;-110.5714;95.0085411136381;56.2568108956602
114.57;-110.1143;95.0085411136381;56.2568108956602
114.36;-110.0571;95.0085411136381;56.2568108956602
114.29;-110.1714;95.0085411136381;56.2568108956602
114.06;-110.0286;95.0085411136381;56.2568108956602
113.96;-109.4;95.0085411136381;56.2568108956602
113.3;-108.6;95.0085411136381;56.2568108956602
113.92;-108.6857;95.0085411136381;56.2568108956602
113.39;-107.9714;95.0085411136381;56.2568108956602
112.47;-109.2;95.0085411136381;56.2568108956602
112.11;-110.0;95.0085411136381;56.2568108956602
111.7;-107.9143;95.0085411136381;56.2568108956602
111.18;-107.4286;95.0085411136381;56.2568108956602
111.0;-106.7714;95.0085411136381;56.2568108956602
111.07;-109.0286;95.0085411136381;56.2568108956602
110.82;-107.8286;95.0085411136381;56.2568108956602
110.8;-107.2857;95.0085411136381;56.2568108956602
109.63;-106.5429;95.0085411136381;56.2568108956602
109.0;-106.5143;95.0085411136381;56.2568108956602
108.6;-106.3429;95.0085411136381;56.2568108956602
109.09;-105.3143;95.0085411136381;56.2568108956602
108.73;-104.2286;95.0085411136381;56.2568108956602
108.8;-104.7714;95.0085411136381;56.2568108956602
108.84;-104.8571;95.0085411136381;56.2568108956602
108.71;-104.7429;95.0085411136381;56.2568108956602
108.28;-104.7143;95.0085411136381;56.2568108956602
107.55;-104.8286;95.0085411136381;56.2568108956602
107.42;-103.9714;95.0085411136381;56.2568108956602
107.36;-103.9143;95.0085411136381;56.2568108956602
107.39;-103.7143;95.0085411136381;56.2568108956602
106.76;-103.1429;95.0085411136381;56.2568108956602
107.23;-102.2286;95.0085411136381;56.2568108956602
106.31;-103.2571;95.0085411136381;56.2568108956602
106.07;-102.7429;95.0085411136381;56.2568108956602
105.51;-103.2;95.0085411136381;56.2568108956602
104.0;-101.9714;95.0085411136381;56.2568108956602
103.54;-101.6571;95.0085411136381;56.2568108956602
103.54;-101.2286;95.0085411136381;56.2568108956602
103.48;-101.2286;95.0085411136381;56.2568108956602
102.9;-100.2286;95.0085411136381;56.2568108956602
102.53;-101.3714;95.0085411136381;56.2568108956602
103.22;-101.3429;95.0085411136381;56.2568108956602
103.22;-100.8;95.0085411136381;56.2568108956602
103.76;-101.4286;95.0085411136381;56.2568108956602
103.11;-100.8857;95.0085411136381;56.2568108956602
102.49;-99.8857;95.0085411136381;56.2568108956602
102.19;-100.1714;95.0085411136381;56.2568108956602
102.07;-98.9429;95.0085411136381;56.2568108956602
102.0;-98.7429;95.0085411136381;56.2568108956602
101.06;-99.2857;95.0085411136381;56.2568108956602
101.34;-100.0286;95.0085411136381;56.2568108956602
101.35;-99.0286;95.0085411136381;56.2568108956602
101.58;-98.6857;95.0085411136381;56.2568108956602
101.6;-97.8286;95.0085411136381;56.2568108956602
100.5;-97.3143;95.0085411136381;56.2568108956602
99.62;-96.8857;95.0085411136381;56.2568108956602
100.07;-97.8857;95.0085411136381;56.2568108956602
100.43;-98.0286;95.0085411136381;56.2568108956602
100.55;-97.5714;95.0085411136381;56.2568108956602
100.21;-97.9714;95.0085411136381;56.2568108956602
99.52;-98.2;95.0085411136381;56.2568108956602
99.31;-97.0;95.0085411136381;56.2568108956602
99.42;-96.4286;95.0085411136381;56.2568108956602
98.91;-96.8;95.0085411136381;56.2568108956602
98.66;-96.6;95.0085411136381;56.2568108956602
97.79;-96.8286;95.0085411136381;56.2568108956602
97.01;-95.7429;95.0085411136381;56.2568108956602
96.89;-95.9714;95.0085411136381;56.2568108956602
98.24;-94.7429;95.0085411136381;56.2568108956602
98.25;-95.1429;95.0085411136381;56.2568108956602
98.3;-95.3714;95.0085411136381;56.2568108956602
97.99;-94.9143;95.0085411136381;56.2568108956602
98.0;-94.6;95.0085411136381;56.2568108956602
97.06;-94.2286;95.0085411136381;56.2568108956602
95.94;-95.3143;95.0085411136381;56.2568108956602
