SF-A-022;Sensirion;RMSE;MAE
8.02;-7.6571;143.96596127964318;113.85354863353326
7.98;-7.6;143.96596127964318;113.85354863353326
7.95;-7.6;143.96596127964318;113.85354863353326
7.9;-7.6;143.96596127964318;113.85354863353326
7.86;-7.5429;143.96596127964318;113.85354863353326
7.83;-7.4857;143.96596127964318;113.85354863353326
7.79;-7.4571;143.96596127964318;113.85354863353326
7.75;-7.3714;143.96596127964318;113.85354863353326
7.71;-7.3429;143.96596127964318;113.85354863353326
7.66;-7.3143;143.96596127964318;113.85354863353326
7.62;-7.2857;143.96596127964318;113.85354863353326
7.57;-7.2571;143.96596127964318;113.85354863353326
7.52;-7.2;143.96596127964318;113.85354863353326
7.49;-7.1143;143.96596127964318;113.85354863353326
7.46;-7.1143;143.96596127964318;113.85354863353326
7.41;-7.0857;143.96596127964318;113.85354863353326
7.4;-7.0571;143.96596127964318;113.85354863353326
7.35;-7.0286;143.96596127964318;113.85354863353326
7.37;-7.0;143.96596127964318;113.85354863353326
7.33;-7.0;143.96596127964318;113.85354863353326
7.3;-7.0;143.96596127964318;113.85354863353326
7.31;-6.9714;143.96596127964318;113.85354863353326
7.27;-6.9143;143.96596127964318;113.85354863353326
7.25;-6.9429;143.96596127964318;113.85354863353326
7.26;-6.9429;143.96596127964318;113.85354863353326
7.27;-6.9429;143.96596127964318;113.85354863353326
7.28;-6.9714;143.96596127964318;113.85354863353326
7.32;-7.0571;143.96596127964318;113.85354863353326
7.37;-7.0857;143.96596127964318;113.85354863353326
7.44;-7.1429;143.96596127964318;113.85354863353326
7.51;-7.2857;143.96596127964318;113.85354863353326
7.61;-7.3429;143.96596127964318;113.85354863353326
7.7;-7.5143;143.96596127964318;113.85354863353326
7.84;-7.6;143.96596127964318;113.85354863353326
7.98;-7.7714;143.96596127964318;113.85354863353326
8.13;-7.9143;143.96596127964318;113.85354863353326
8.32;-8.2;143.96596127964318;113.85354863353326
8.53;-8.3429;143.96596127964318;113.85354863353326
8.77;-8.6;143.96596127964318;113.85354863353326
9.03;-8.8286;143.96596127964318;113.85354863353326
9.3;-9.1714;143.96596127964318;113.85354863353326
9.6;-9.4571;143.96596127964318;113.85354863353326
9.91;-9.8;143.96596127964318;113.85354863353326
10.28;-10.1143;143.96596127964318;113.85354863353326
10.61;-10.5429;143.96596127964318;113.85354863353326
11.0;-10.9143;143.96596127964318;113.85354863353326
11.41;-11.2571;143.96596127964318;113.85354863353326
11.87;-11.7429;143.96596127964318;113.85354863353326
12.31;-12.1714;143.96596127964318;113.85354863353326
12.77;-12.6286;143.96596127964318;113.85354863353326
