SF-A-022;Sensirion;RMSE;MAE
8.5625;-6.4286;70.50067239445933;55.50245579927885
8.5625;-6.4857;70.50067239445933;55.50245579927885
8.5625;-6.4571;70.50067239445933;55.50245579927885
8.4375;-6.4286;70.50067239445933;55.50245579927885
8.25;-6.3429;70.50067239445933;55.50245579927885
8.1875;-6.3429;70.50067239445933;55.50245579927885
8.25;-6.2571;70.50067239445933;55.50245579927885
8.1875;-6.1714;70.50067239445933;55.50245579927885
8.125;-6.1429;70.50067239445933;55.50245579927885
8.125;-6.1143;70.50067239445933;55.50245579927885
8.1875;-6.0571;70.50067239445933;55.50245579927885
8.375;-6.0571;70.50067239445933;55.50245579927885
8.4375;-6.0286;70.50067239445933;55.50245579927885
8.375;-5.9714;70.50067239445933;55.50245579927885
8.3125;-5.9143;70.50067239445933;55.50245579927885
8.3125;-5.8857;70.50067239445933;55.50245579927885
8.4375;-5.8857;70.50067239445933;55.50245579927885
8.625;-5.9143;70.50067239445933;55.50245579927885
8.75;-5.8857;70.50067239445933;55.50245579927885
8.8125;-5.8857;70.50067239445933;55.50245579927885
8.6875;-5.8;70.50067239445933;55.50245579927885
8.5625;-5.8571;70.50067239445933;55.50245579927885
8.4375;-5.8;70.50067239445933;55.50245579927885
8.375;-5.8571;70.50067239445933;55.50245579927885
8.375;-5.8286;70.50067239445933;55.50245579927885
8.375;-5.9143;70.50067239445933;55.50245579927885
8.4375;-5.9429;70.50067239445933;55.50245579927885
8.5;-6.0857;70.50067239445933;55.50245579927885
8.5;-6.0857;70.50067239445933;55.50245579927885
8.5625;-6.2;70.50067239445933;55.50245579927885
8.5625;-6.4286;70.50067239445933;55.50245579927885
8.3125;-6.4571;70.50067239445933;55.50245579927885
8.125;-6.6571;70.50067239445933;55.50245579927885
8.0625;-6.8;70.50067239445933;55.50245579927885
8.1875;-7.0286;70.50067239445933;55.50245579927885
8.25;-7.2857;70.50067239445933;55.50245579927885
8.3125;-7.4571;70.50067239445933;55.50245579927885
8.375;-7.6857;70.50067239445933;55.50245579927885
8.4375;-7.9429;70.50067239445933;55.50245579927885
8.375;-8.2857;70.50067239445933;55.50245579927885
8.375;-8.5714;70.50067239445933;55.50245579927885
8.4375;-8.9143;70.50067239445933;55.50245579927885
8.4375;-9.2571;70.50067239445933;55.50245579927885
8.5;-9.6571;70.50067239445933;55.50245579927885
8.5625;-9.9714;70.50067239445933;55.50245579927885
8.625;-10.3714;70.50067239445933;55.50245579927885
8.5625;-10.8286;70.50067239445933;55.50245579927885
8.5;-11.2;70.50067239445933;55.50245579927885
8.5;-11.6857;70.50067239445933;55.50245579927885
8.5;-12.1714;70.50067239445933;55.50245579927885
8.4375;-12.7714;70.50067239445933;55.50245579927885
8.3125;-13.1714;70.50067239445933;55.50245579927885
8.25;-13.7143;70.50067239445933;55.50245579927885
8.1875;-14.2857;70.50067239445933;55.50245579927885
8.125;-14.8286;70.50067239445933;55.50245579927885
8.125;-15.4571;70.50067239445933;55.50245579927885
8.125;-16.0;70.50067239445933;55.50245579927885
8.125;-16.6;70.50067239445933;55.50245579927885
8.1875;-17.2857;70.50067239445933;55.50245579927885
8.25;-17.9143;70.50067239445933;55.50245579927885
8.3125;-18.5714;70.50067239445933;55.50245579927885
8.5;-19.2;70.50067239445933;55.50245579927885
8.5625;-19.9429;70.50067239445933;55.50245579927885
8.5;-20.7143;70.50067239445933;55.50245579927885
8.375;-21.3714;70.50067239445933;55.50245579927885
8.1875;-22.0857;70.50067239445933;55.50245579927885
8.0625;-22.7143;70.50067239445933;55.50245579927885
8.0;-23.4;70.50067239445933;55.50245579927885
8.0;-24.1714;70.50067239445933;55.50245579927885
8.0625;-24.8857;70.50067239445933;55.50245579927885
8.0625;-25.5429;70.50067239445933;55.50245579927885
8.0;-26.2286;70.50067239445933;55.50245579927885
8.125;-26.9143;70.50067239445933;55.50245579927885
8.3125;-27.7143;70.50067239445933;55.50245579927885
