SF-A-022;Sensirion;RMSE;MAE
-4.5625;-6.4571;7.32336461777414;5.378273022556391
-4.625;-6.4;7.32336461777414;5.378273022556391
-4.75;-6.3714;7.32336461777414;5.378273022556391
-4.6875;-6.3429;7.32336461777414;5.378273022556391
-4.5;-6.2857;7.32336461777414;5.378273022556391
-4.25;-6.2571;7.32336461777414;5.378273022556391
-4.125;-6.2286;7.32336461777414;5.378273022556391
-4.0625;-6.1714;7.32336461777414;5.378273022556391
-4.0;-6.1429;7.32336461777414;5.378273022556391
-4.1875;-6.0857;7.32336461777414;5.378273022556391
-4.375;-6.0571;7.32336461777414;5.378273022556391
-4.0625;-6.0571;7.32336461777414;5.378273022556391
-3.5;-6.0286;7.32336461777414;5.378273022556391
-3.5;-5.9714;7.32336461777414;5.378273022556391
-4.0;-5.9429;7.32336461777414;5.378273022556391
-4.5;-5.9143;7.32336461777414;5.378273022556391
-4.4375;-5.8857;7.32336461777414;5.378273022556391
-4.1875;-5.8857;7.32336461777414;5.378273022556391
-4.0;-5.8571;7.32336461777414;5.378273022556391
-4.0;-5.8857;7.32336461777414;5.378273022556391
-4.0;-5.8857;7.32336461777414;5.378273022556391
-3.8125;-5.8571;7.32336461777414;5.378273022556391
-3.625;-5.8286;7.32336461777414;5.378273022556391
-3.4375;-5.8571;7.32336461777414;5.378273022556391
-3.5;-5.8;7.32336461777414;5.378273022556391
-3.6875;-5.8571;7.32336461777414;5.378273022556391
-3.875;-5.8571;7.32336461777414;5.378273022556391
-4.0625;-5.9429;7.32336461777414;5.378273022556391
-4.1875;-6.0;7.32336461777414;5.378273022556391
-4.25;-6.0857;7.32336461777414;5.378273022556391
-4.25;-6.2;7.32336461777414;5.378273022556391
-4.25;-6.3143;7.32336461777414;5.378273022556391
-4.25;-6.4286;7.32336461777414;5.378273022556391
-4.25;-6.5429;7.32336461777414;5.378273022556391
-4.25;-6.6571;7.32336461777414;5.378273022556391
-4.1875;-6.8857;7.32336461777414;5.378273022556391
-4.0625;-7.1143;7.32336461777414;5.378273022556391
-4.125;-7.3429;7.32336461777414;5.378273022556391
-4.1875;-7.6286;7.32336461777414;5.378273022556391
-4.25;-7.8;7.32336461777414;5.378273022556391
-4.5;-8.0286;7.32336461777414;5.378273022556391
-4.875;-8.3714;7.32336461777414;5.378273022556391
-5.25;-8.7429;7.32336461777414;5.378273022556391
-5.625;-9.0571;7.32336461777414;5.378273022556391
-5.9375;-9.4;7.32336461777414;5.378273022556391
-6.25;-9.8;7.32336461777414;5.378273022556391
-6.6875;-10.2286;7.32336461777414;5.378273022556391
-7.125;-10.6286;7.32336461777414;5.378273022556391
-7.5;-11.0857;7.32336461777414;5.378273022556391
-7.6875;-11.5429;7.32336461777414;5.378273022556391
-7.8125;-12.1429;7.32336461777414;5.378273022556391
-7.75;-12.6286;7.32336461777414;5.378273022556391
-7.75;-13.0286;7.32336461777414;5.378273022556391
-8.0;-13.5714;7.32336461777414;5.378273022556391
-8.5;-14.2;7.32336461777414;5.378273022556391
-9.375;-14.8;7.32336461777414;5.378273022556391
-10.25;-15.3714;7.32336461777414;5.378273022556391
-10.8125;-15.9714;7.32336461777414;5.378273022556391
-11.25;-16.6286;7.32336461777414;5.378273022556391
-11.8125;-17.3143;7.32336461777414;5.378273022556391
-12.1875;-17.9429;7.32336461777414;5.378273022556391
-12.375;-18.5143;7.32336461777414;5.378273022556391
-12.4375;-19.2;7.32336461777414;5.378273022556391
-12.4375;-19.9143;7.32336461777414;5.378273022556391
-12.375;-20.6286;7.32336461777414;5.378273022556391
-12.4375;-21.3429;7.32336461777414;5.378273022556391
-13.0625;-21.9429;7.32336461777414;5.378273022556391
-14.5625;-22.7143;7.32336461777414;5.378273022556391
-16.125;-23.3429;7.32336461777414;5.378273022556391
-17.3125;-24.1143;7.32336461777414;5.378273022556391
-18.5;-24.7714;7.32336461777414;5.378273022556391
-19.8125;-25.4;7.32336461777414;5.378273022556391
-21.0625;-25.9429;7.32336461777414;5.378273022556391
-22.0;-26.7429;7.32336461777414;5.378273022556391
-22.8125;-27.5429;7.32336461777414;5.378273022556391
-23.625;-28.1429;7.32336461777414;5.378273022556391
-24.6875;-28.8571;7.32336461777414;5.378273022556391
-25.875;-29.5143;7.32336461777414;5.378273022556391
-26.8125;-30.3714;7.32336461777414;5.378273022556391
-27.375;-30.9143;7.32336461777414;5.378273022556391
-27.6875;-31.4571;7.32336461777414;5.378273022556391
-28.0;-32.2857;7.32336461777414;5.378273022556391
-28.3125;-32.9429;7.32336461777414;5.378273022556391
-28.8125;-33.6286;7.32336461777414;5.378273022556391
-29.8125;-34.8;7.32336461777414;5.378273022556391
-31.125;-35.3714;7.32336461777414;5.378273022556391
-32.1875;-35.9429;7.32336461777414;5.378273022556391
-32.4375;-36.6;7.32336461777414;5.378273022556391
-32.125;-37.2286;7.32336461777414;5.378273022556391
-31.8125;-37.8286;7.32336461777414;5.378273022556391
-32.375;-38.5714;7.32336461777414;5.378273022556391
-34.0;-39.4571;7.32336461777414;5.378273022556391
-35.6875;-40.2286;7.32336461777414;5.378273022556391
-36.75;-40.8571;7.32336461777414;5.378273022556391
-37.1875;-41.4286;7.32336461777414;5.378273022556391
-37.25;-42.1143;7.32336461777414;5.378273022556391
-37.1875;-42.8571;7.32336461777414;5.378273022556391
-37.0625;-43.4286;7.32336461777414;5.378273022556391
-37.3125;-44.1143;7.32336461777414;5.378273022556391
-38.375;-44.7143;7.32336461777414;5.378273022556391
-39.75;-45.4857;7.32336461777414;5.378273022556391
-40.6875;-46.1714;7.32336461777414;5.378273022556391
-41.125;-46.7143;7.32336461777414;5.378273022556391
-41.4375;-47.2286;7.32336461777414;5.378273022556391
-41.875;-47.8;7.32336461777414;5.378273022556391
-42.375;-48.6286;7.32336461777414;5.378273022556391
-43.0625;-49.1143;7.32336461777414;5.378273022556391
-43.5625;-49.7714;7.32336461777414;5.378273022556391
-44.375;-50.2857;7.32336461777414;5.378273022556391
-45.9375;-51.0571;7.32336461777414;5.378273022556391
-47.375;-51.4;7.32336461777414;5.378273022556391
-48.125;-52.2;7.32336461777414;5.378273022556391
-48.1875;-52.4571;7.32336461777414;5.378273022556391
-48.0;-53.2857;7.32336461777414;5.378273022556391
-48.0;-53.6571;7.32336461777414;5.378273022556391
-48.3125;-54.0857;7.32336461777414;5.378273022556391
-48.75;-55.0286;7.32336461777414;5.378273022556391
-49.3125;-55.2286;7.32336461777414;5.378273022556391
-49.8125;-55.8;7.32336461777414;5.378273022556391
-50.375;-56.0571;7.32336461777414;5.378273022556391
-51.0625;-57.0286;7.32336461777414;5.378273022556391
-51.875;-57.9429;7.32336461777414;5.378273022556391
-52.9375;-58.3143;7.32336461777414;5.378273022556391
-54.0;-59.2;7.32336461777414;5.378273022556391
-54.5625;-59.0571;7.32336461777414;5.378273022556391
-54.75;-59.9143;7.32336461777414;5.378273022556391
-54.75;-60.6;7.32336461777414;5.378273022556391
-54.6875;-61.1429;7.32336461777414;5.378273022556391
-54.625;-61.6571;7.32336461777414;5.378273022556391
-54.9375;-62.5429;7.32336461777414;5.378273022556391
-55.75;-62.2286;7.32336461777414;5.378273022556391
-56.6875;-63.3714;7.32336461777414;5.378273022556391
-57.1875;-63.2857;7.32336461777414;5.378273022556391
-57.3125;-63.6571;7.32336461777414;5.378273022556391
-57.5;-64.8571;7.32336461777414;5.378273022556391
-58.5;-65.2286;7.32336461777414;5.378273022556391
-60.1875;-65.7429;7.32336461777414;5.378273022556391
-61.4375;-66.2286;7.32336461777414;5.378273022556391
-61.8125;-66.9429;7.32336461777414;5.378273022556391
-61.75;-66.9714;7.32336461777414;5.378273022556391
-61.8125;-67.3714;7.32336461777414;5.378273022556391
-62.25;-67.6571;7.32336461777414;5.378273022556391
-62.3125;-68.1143;7.32336461777414;5.378273022556391
-62.25;-68.9429;7.32336461777414;5.378273022556391
-62.875;-69.8;7.32336461777414;5.378273022556391
-63.75;-69.7429;7.32336461777414;5.378273022556391
-64.3125;-70.3714;7.32336461777414;5.378273022556391
-64.625;-71.6;7.32336461777414;5.378273022556391
-64.6875;-72.1429;7.32336461777414;5.378273022556391
-65.0;-72.6286;7.32336461777414;5.378273022556391
-65.875;-72.7714;7.32336461777414;5.378273022556391
-67.0;-73.3429;7.32336461777414;5.378273022556391
-67.5625;-73.7429;7.32336461777414;5.378273022556391
-67.4375;-74.4286;7.32336461777414;5.378273022556391
-67.3125;-74.7429;7.32336461777414;5.378273022556391
-67.8125;-75.0;7.32336461777414;5.378273022556391
-68.4375;-76.2286;7.32336461777414;5.378273022556391
-68.9375;-76.5714;7.32336461777414;5.378273022556391
-69.125;-77.4;7.32336461777414;5.378273022556391
-69.1875;-77.1143;7.32336461777414;5.378273022556391
-69.1875;-77.8286;7.32336461777414;5.378273022556391
-69.375;-78.2857;7.32336461777414;5.378273022556391
-70.0625;-79.2571;7.32336461777414;5.378273022556391
-71.5;-79.7429;7.32336461777414;5.378273022556391
-73.0625;-80.7143;7.32336461777414;5.378273022556391
-74.1875;-79.6286;7.32336461777414;5.378273022556391
-74.6875;-80.6;7.32336461777414;5.378273022556391
-74.5625;-81.4;7.32336461777414;5.378273022556391
-74.3125;-82.7714;7.32336461777414;5.378273022556391
-74.375;-82.5143;7.32336461777414;5.378273022556391
-74.6875;-82.0857;7.32336461777414;5.378273022556391
-74.5625;-82.5143;7.32336461777414;5.378273022556391
-74.3125;-83.0286;7.32336461777414;5.378273022556391
-74.625;-84.0857;7.32336461777414;5.378273022556391
-75.5;-84.5714;7.32336461777414;5.378273022556391
-76.5625;-84.6571;7.32336461777414;5.378273022556391
-77.4375;-84.9429;7.32336461777414;5.378273022556391
-77.9375;-84.7143;7.32336461777414;5.378273022556391
-78.1875;-85.3429;7.32336461777414;5.378273022556391
