SF-A-022;Sensirion;RMSE;MAE
-9.0625;-9.0;6.322131166239176;3.959727083960277
-8.6875;-8.9143;6.322131166239176;3.959727083960277
-8.25;-8.8857;6.322131166239176;3.959727083960277
-8.0625;-8.8286;6.322131166239176;3.959727083960277
-8.0;-8.8286;6.322131166239176;3.959727083960277
-8.0625;-8.7714;6.322131166239176;3.959727083960277
-8.125;-8.7143;6.322131166239176;3.959727083960277
-8.125;-8.6857;6.322131166239176;3.959727083960277
-8.1875;-8.6571;6.322131166239176;3.959727083960277
-8.1875;-8.6286;6.322131166239176;3.959727083960277
-8.3125;-8.5714;6.322131166239176;3.959727083960277
-8.5;-8.5143;6.322131166239176;3.959727083960277
-8.5625;-8.4857;6.322131166239176;3.959727083960277
-8.5;-8.4;6.322131166239176;3.959727083960277
-8.5;-8.4571;6.322131166239176;3.959727083960277
-8.6875;-8.4;6.322131166239176;3.959727083960277
-8.6875;-8.3714;6.322131166239176;3.959727083960277
-8.375;-8.3143;6.322131166239176;3.959727083960277
-8.0;-8.2571;6.322131166239176;3.959727083960277
-7.75;-8.2;6.322131166239176;3.959727083960277
-7.625;-8.2;6.322131166239176;3.959727083960277
-7.75;-8.1429;6.322131166239176;3.959727083960277
-8.0;-8.1429;6.322131166239176;3.959727083960277
-8.1875;-8.2286;6.322131166239176;3.959727083960277
-8.1875;-8.1714;6.322131166239176;3.959727083960277
-8.0625;-8.2;6.322131166239176;3.959727083960277
-7.9375;-8.2571;6.322131166239176;3.959727083960277
-7.875;-8.2571;6.322131166239176;3.959727083960277
-7.9375;-8.2857;6.322131166239176;3.959727083960277
-8.0;-8.3714;6.322131166239176;3.959727083960277
-8.125;-8.4;6.322131166239176;3.959727083960277
-8.3125;-8.4857;6.322131166239176;3.959727083960277
-8.5625;-8.6286;6.322131166239176;3.959727083960277
-8.8125;-8.8;6.322131166239176;3.959727083960277
-9.0;-8.9143;6.322131166239176;3.959727083960277
-8.875;-9.1143;6.322131166239176;3.959727083960277
-8.6875;-9.2857;6.322131166239176;3.959727083960277
-8.5;-9.5143;6.322131166239176;3.959727083960277
-8.375;-9.6857;6.322131166239176;3.959727083960277
-8.375;-9.9143;6.322131166239176;3.959727083960277
-8.375;-10.1714;6.322131166239176;3.959727083960277
-8.375;-10.4857;6.322131166239176;3.959727083960277
-8.4375;-10.8;6.322131166239176;3.959727083960277
-8.9375;-11.0857;6.322131166239176;3.959727083960277
-9.5625;-11.4857;6.322131166239176;3.959727083960277
-10.125;-11.8286;6.322131166239176;3.959727083960277
-10.5;-12.2571;6.322131166239176;3.959727083960277
-10.8125;-12.5429;6.322131166239176;3.959727083960277
-11.0625;-13.0286;6.322131166239176;3.959727083960277
-11.25;-13.4571;6.322131166239176;3.959727083960277
-11.375;-13.9429;6.322131166239176;3.959727083960277
-11.625;-14.5143;6.322131166239176;3.959727083960277
-12.1875;-14.8857;6.322131166239176;3.959727083960277
-13.0;-15.4571;6.322131166239176;3.959727083960277
-13.9375;-16.0286;6.322131166239176;3.959727083960277
-14.8125;-16.5143;6.322131166239176;3.959727083960277
-15.375;-17.1143;6.322131166239176;3.959727083960277
-15.875;-17.6857;6.322131166239176;3.959727083960277
-16.1875;-18.1429;6.322131166239176;3.959727083960277
-16.4375;-18.8571;6.322131166239176;3.959727083960277
-16.625;-19.4286;6.322131166239176;3.959727083960277
-17.0;-20.0;6.322131166239176;3.959727083960277
-17.6875;-20.7143;6.322131166239176;3.959727083960277
-18.4375;-21.3143;6.322131166239176;3.959727083960277
-19.1875;-21.8857;6.322131166239176;3.959727083960277
-20.125;-22.4286;6.322131166239176;3.959727083960277
-20.9375;-23.2286;6.322131166239176;3.959727083960277
-21.625;-23.9143;6.322131166239176;3.959727083960277
-22.125;-24.6286;6.322131166239176;3.959727083960277
-22.3125;-25.2286;6.322131166239176;3.959727083960277
-22.3125;-26.0;6.322131166239176;3.959727083960277
-22.3125;-26.6;6.322131166239176;3.959727083960277
-22.25;-27.2571;6.322131166239176;3.959727083960277
-22.25;-28.1143;6.322131166239176;3.959727083960277
-22.875;-28.7143;6.322131166239176;3.959727083960277
-24.8125;-29.3429;6.322131166239176;3.959727083960277
-27.0625;-29.9429;6.322131166239176;3.959727083960277
-28.75;-30.4857;6.322131166239176;3.959727083960277
-30.125;-31.2286;6.322131166239176;3.959727083960277
-31.25;-31.9143;6.322131166239176;3.959727083960277
-32.125;-32.4286;6.322131166239176;3.959727083960277
-32.6875;-33.1714;6.322131166239176;3.959727083960277
-32.875;-33.7714;6.322131166239176;3.959727083960277
-33.0625;-34.5429;6.322131166239176;3.959727083960277
-33.375;-35.4;6.322131166239176;3.959727083960277
-34.0;-35.8571;6.322131166239176;3.959727083960277
-34.8125;-36.6857;6.322131166239176;3.959727083960277
-35.875;-37.3143;6.322131166239176;3.959727083960277
-36.75;-38.0;6.322131166239176;3.959727083960277
-37.125;-38.6;6.322131166239176;3.959727083960277
-37.6875;-39.4;6.322131166239176;3.959727083960277
-38.625;-39.9714;6.322131166239176;3.959727083960277
-39.6875;-40.7714;6.322131166239176;3.959727083960277
-40.6875;-41.5143;6.322131166239176;3.959727083960277
-41.875;-42.2286;6.322131166239176;3.959727083960277
-42.9375;-43.0;6.322131166239176;3.959727083960277
-43.75;-43.2857;6.322131166239176;3.959727083960277
-44.3125;-44.0857;6.322131166239176;3.959727083960277
-44.5625;-44.8;6.322131166239176;3.959727083960277
-44.6875;-45.5143;6.322131166239176;3.959727083960277
-44.8125;-46.1429;6.322131166239176;3.959727083960277
-44.8125;-46.9429;6.322131166239176;3.959727083960277
-44.8125;-47.2286;6.322131166239176;3.959727083960277
-44.8125;-48.3143;6.322131166239176;3.959727083960277
-44.8125;-48.5143;6.322131166239176;3.959727083960277
-44.75;-49.5714;6.322131166239176;3.959727083960277
-45.3125;-49.7714;6.322131166239176;3.959727083960277
-46.8125;-50.6857;6.322131166239176;3.959727083960277
-48.75;-50.9714;6.322131166239176;3.959727083960277
-50.375;-51.6286;6.322131166239176;3.959727083960277
-51.5625;-52.2;6.322131166239176;3.959727083960277
-52.5625;-52.7429;6.322131166239176;3.959727083960277
-53.5;-53.2857;6.322131166239176;3.959727083960277
-54.375;-53.8571;6.322131166239176;3.959727083960277
-55.0625;-54.6286;6.322131166239176;3.959727083960277
