SF-A-022;Sensirion;RMSE;MAE
-5.8125;-6.4286;2.027799001895644;1.5120084159903815
-5.75;-6.4;2.027799001895644;1.5120084159903815
-5.6875;-6.3429;2.027799001895644;1.5120084159903815
-5.75;-6.2857;2.027799001895644;1.5120084159903815
-5.8125;-6.2;2.027799001895644;1.5120084159903815
-5.9375;-6.2;2.027799001895644;1.5120084159903815
-6.0625;-6.2;2.027799001895644;1.5120084159903815
-5.9375;-6.1714;2.027799001895644;1.5120084159903815
-5.625;-6.0571;2.027799001895644;1.5120084159903815
-5.3125;-6.0;2.027799001895644;1.5120084159903815
-5.0625;-6.0286;2.027799001895644;1.5120084159903815
-4.8125;-5.9143;2.027799001895644;1.5120084159903815
-4.8125;-5.9714;2.027799001895644;1.5120084159903815
-4.9375;-5.8571;2.027799001895644;1.5120084159903815
-5.0625;-5.8;2.027799001895644;1.5120084159903815
-5.125;-5.8;2.027799001895644;1.5120084159903815
-5.1875;-5.7714;2.027799001895644;1.5120084159903815
-5.1875;-5.7429;2.027799001895644;1.5120084159903815
-5.1875;-5.7429;2.027799001895644;1.5120084159903815
-5.3125;-5.6857;2.027799001895644;1.5120084159903815
-5.25;-5.6857;2.027799001895644;1.5120084159903815
-4.875;-5.6286;2.027799001895644;1.5120084159903815
-4.4375;-5.6857;2.027799001895644;1.5120084159903815
-4.125;-5.6857;2.027799001895644;1.5120084159903815
-4.125;-5.6571;2.027799001895644;1.5120084159903815
-4.625;-5.6857;2.027799001895644;1.5120084159903815
-5.0625;-5.7143;2.027799001895644;1.5120084159903815
-5.0;-5.7714;2.027799001895644;1.5120084159903815
-4.75;-5.8857;2.027799001895644;1.5120084159903815
-4.5625;-6.0;2.027799001895644;1.5120084159903815
-4.5625;-6.0286;2.027799001895644;1.5120084159903815
-4.6875;-6.1714;2.027799001895644;1.5120084159903815
-4.875;-6.3143;2.027799001895644;1.5120084159903815
-4.8125;-6.4286;2.027799001895644;1.5120084159903815
-4.9375;-6.6286;2.027799001895644;1.5120084159903815
-5.5;-6.7714;2.027799001895644;1.5120084159903815
-5.9375;-7.0286;2.027799001895644;1.5120084159903815
-6.0;-7.2857;2.027799001895644;1.5120084159903815
-5.875;-7.5429;2.027799001895644;1.5120084159903815
-5.8125;-7.7714;2.027799001895644;1.5120084159903815
-6.0;-8.0571;2.027799001895644;1.5120084159903815
-6.3125;-8.3714;2.027799001895644;1.5120084159903815
-6.4375;-8.7143;2.027799001895644;1.5120084159903815
-6.625;-9.1143;2.027799001895644;1.5120084159903815
-6.8125;-9.4857;2.027799001895644;1.5120084159903815
-7.0625;-9.8286;2.027799001895644;1.5120084159903815
-7.125;-10.2;2.027799001895644;1.5120084159903815
-7.1875;-10.6857;2.027799001895644;1.5120084159903815
-7.1875;-11.1429;2.027799001895644;1.5120084159903815
-7.1875;-11.6;2.027799001895644;1.5120084159903815
-7.25;-12.0571;2.027799001895644;1.5120084159903815
-7.8125;-12.5714;2.027799001895644;1.5120084159903815
-9.0;-13.1429;2.027799001895644;1.5120084159903815
-10.375;-13.6571;2.027799001895644;1.5120084159903815
-11.5625;-14.3143;2.027799001895644;1.5120084159903815
-12.4375;-14.8857;2.027799001895644;1.5120084159903815
-13.0;-15.4571;2.027799001895644;1.5120084159903815
-13.4375;-16.0571;2.027799001895644;1.5120084159903815
-14.0;-16.7143;2.027799001895644;1.5120084159903815
-14.75;-17.4286;2.027799001895644;1.5120084159903815
-15.4375;-18.0857;2.027799001895644;1.5120084159903815
-16.1875;-18.7714;2.027799001895644;1.5120084159903815
-17.125;-19.4286;2.027799001895644;1.5120084159903815
-17.8125;-20.0571;2.027799001895644;1.5120084159903815
-18.5625;-20.7429;2.027799001895644;1.5120084159903815
-19.4375;-21.5143;2.027799001895644;1.5120084159903815
-20.4375;-22.1714;2.027799001895644;1.5120084159903815
-21.4375;-22.8;2.027799001895644;1.5120084159903815
-22.0625;-23.6;2.027799001895644;1.5120084159903815
-22.3125;-24.2286;2.027799001895644;1.5120084159903815
-22.875;-24.8857;2.027799001895644;1.5120084159903815
-24.0625;-25.5143;2.027799001895644;1.5120084159903815
-24.9375;-26.0;2.027799001895644;1.5120084159903815
-25.375;-26.7429;2.027799001895644;1.5120084159903815
-26.125;-27.5143;2.027799001895644;1.5120084159903815
-27.125;-28.2286;2.027799001895644;1.5120084159903815
-27.75;-28.8857;2.027799001895644;1.5120084159903815
-27.875;-29.6857;2.027799001895644;1.5120084159903815
-27.8125;-30.3143;2.027799001895644;1.5120084159903815
-27.6875;-31.2;2.027799001895644;1.5120084159903815
-27.625;-31.9714;2.027799001895644;1.5120084159903815
-27.5625;-32.6286;2.027799001895644;1.5120084159903815
-27.8125;-33.3143;2.027799001895644;1.5120084159903815
-28.875;-33.9429;2.027799001895644;1.5120084159903815
-30.875;-34.6286;2.027799001895644;1.5120084159903815
-33.0;-35.4;2.027799001895644;1.5120084159903815
-34.4375;-35.9429;2.027799001895644;1.5120084159903815
-35.125;-36.7143;2.027799001895644;1.5120084159903815
-36.25;-37.2857;2.027799001895644;1.5120084159903815
-37.9375;-38.0286;2.027799001895644;1.5120084159903815
-39.375;-38.8571;2.027799001895644;1.5120084159903815
-40.3125;-39.3429;2.027799001895644;1.5120084159903815
-40.8125;-40.0286;2.027799001895644;1.5120084159903815
-41.0625;-40.6571;2.027799001895644;1.5120084159903815
-41.3125;-41.2857;2.027799001895644;1.5120084159903815
-41.875;-42.0;2.027799001895644;1.5120084159903815
-42.8125;-42.6857;2.027799001895644;1.5120084159903815
-43.5625;-43.3429;2.027799001895644;1.5120084159903815
-44.0625;-44.2857;2.027799001895644;1.5120084159903815
-44.3125;-44.7429;2.027799001895644;1.5120084159903815
-44.0;-45.3429;2.027799001895644;1.5120084159903815
-43.75;-45.8857;2.027799001895644;1.5120084159903815
-44.75;-46.7143;2.027799001895644;1.5120084159903815
-46.4375;-47.2;2.027799001895644;1.5120084159903815
-47.9375;-47.6571;2.027799001895644;1.5120084159903815
-49.1875;-47.9714;2.027799001895644;1.5120084159903815
-50.375;-48.7714;2.027799001895644;1.5120084159903815
-51.25;-49.6;2.027799001895644;1.5120084159903815
-51.375;-50.4286;2.027799001895644;1.5120084159903815
-50.875;-51.0571;2.027799001895644;1.5120084159903815
-50.4375;-51.9429;2.027799001895644;1.5120084159903815
-50.125;-52.2286;2.027799001895644;1.5120084159903815
-50.0;-53.2286;2.027799001895644;1.5120084159903815
-50.0;-53.4286;2.027799001895644;1.5120084159903815
-50.25;-54.3143;2.027799001895644;1.5120084159903815
-51.1875;-54.6286;2.027799001895644;1.5120084159903815
-52.625;-54.9429;2.027799001895644;1.5120084159903815
-54.5;-55.7429;2.027799001895644;1.5120084159903815
-56.625;-56.1143;2.027799001895644;1.5120084159903815
-57.6875;-56.9714;2.027799001895644;1.5120084159903815
-58.1875;-57.0286;2.027799001895644;1.5120084159903815
-58.5625;-57.9429;2.027799001895644;1.5120084159903815
-58.5;-58.4857;2.027799001895644;1.5120084159903815
-58.875;-58.5429;2.027799001895644;1.5120084159903815
-60.25;-59.6;2.027799001895644;1.5120084159903815
-61.3125;-60.1429;2.027799001895644;1.5120084159903815
-61.9375;-60.7143;2.027799001895644;1.5120084159903815
-62.75;-61.4857;2.027799001895644;1.5120084159903815
-63.125;-61.6;2.027799001895644;1.5120084159903815
-63.25;-62.4571;2.027799001895644;1.5120084159903815
-63.875;-62.9714;2.027799001895644;1.5120084159903815
-64.5625;-63.0286;2.027799001895644;1.5120084159903815
-64.75;-63.5429;2.027799001895644;1.5120084159903815
-65.1875;-64.1429;2.027799001895644;1.5120084159903815
-65.9375;-64.1143;2.027799001895644;1.5120084159903815
-66.5;-65.2571;2.027799001895644;1.5120084159903815
-66.8125;-66.0;2.027799001895644;1.5120084159903815
-67.375;-65.8286;2.027799001895644;1.5120084159903815
-68.0625;-66.7714;2.027799001895644;1.5120084159903815
-68.625;-67.4571;2.027799001895644;1.5120084159903815
-69.0625;-67.8857;2.027799001895644;1.5120084159903815
-69.25;-68.5143;2.027799001895644;1.5120084159903815
-69.3125;-68.9714;2.027799001895644;1.5120084159903815
-69.3125;-69.4;2.027799001895644;1.5120084159903815
-69.25;-69.3714;2.027799001895644;1.5120084159903815
-69.25;-69.7143;2.027799001895644;1.5120084159903815
-69.25;-70.6857;2.027799001895644;1.5120084159903815
-70.0;-70.2286;2.027799001895644;1.5120084159903815
-71.4375;-70.6286;2.027799001895644;1.5120084159903815
-73.0625;-71.4286;2.027799001895644;1.5120084159903815
-75.0;-72.6;2.027799001895644;1.5120084159903815
-76.25;-72.7714;2.027799001895644;1.5120084159903815
-76.8125;-73.1429;2.027799001895644;1.5120084159903815
-77.5;-74.6857;2.027799001895644;1.5120084159903815
-77.75;-75.7714;2.027799001895644;1.5120084159903815
-77.5625;-75.3429;2.027799001895644;1.5120084159903815
-77.5625;-76.0857;2.027799001895644;1.5120084159903815
-77.6875;-76.1714;2.027799001895644;1.5120084159903815
-78.3125;-76.5714;2.027799001895644;1.5120084159903815
-78.875;-77.5714;2.027799001895644;1.5120084159903815
-78.9375;-77.3714;2.027799001895644;1.5120084159903815
-79.0;-78.1143;2.027799001895644;1.5120084159903815
-79.125;-79.1143;2.027799001895644;1.5120084159903815
-79.0625;-79.9429;2.027799001895644;1.5120084159903815
-78.625;-79.5429;2.027799001895644;1.5120084159903815
-77.6875;-80.3143;2.027799001895644;1.5120084159903815
-77.625;-80.1143;2.027799001895644;1.5120084159903815
-79.25;-80.7429;2.027799001895644;1.5120084159903815
-80.6875;-81.8571;2.027799001895644;1.5120084159903815
-81.625;-81.4286;2.027799001895644;1.5120084159903815
-82.9375;-82.4571;2.027799001895644;1.5120084159903815
-84.25;-83.5714;2.027799001895644;1.5120084159903815
-86.0;-83.3143;2.027799001895644;1.5120084159903815
-87.75;-83.8571;2.027799001895644;1.5120084159903815
-88.75;-84.3143;2.027799001895644;1.5120084159903815
-89.1875;-84.8286;2.027799001895644;1.5120084159903815
-89.1875;-85.0286;2.027799001895644;1.5120084159903815
-89.0625;-85.7143;2.027799001895644;1.5120084159903815
-88.5625;-85.4286;2.027799001895644;1.5120084159903815
-87.375;-86.0857;2.027799001895644;1.5120084159903815
-86.9375;-86.3429;2.027799001895644;1.5120084159903815
-87.625;-86.7143;2.027799001895644;1.5120084159903815
-87.4375;-86.8;2.027799001895644;1.5120084159903815
-86.8125;-87.9714;2.027799001895644;1.5120084159903815
-87.3125;-88.3429;2.027799001895644;1.5120084159903815
-88.1875;-88.7429;2.027799001895644;1.5120084159903815
-88.875;-89.0286;2.027799001895644;1.5120084159903815
-89.25;-88.9429;2.027799001895644;1.5120084159903815
-89.75;-88.8286;2.027799001895644;1.5120084159903815
-90.8125;-89.3429;2.027799001895644;1.5120084159903815
-91.75;-89.8571;2.027799001895644;1.5120084159903815
-91.6875;-90.9714;2.027799001895644;1.5120084159903815
-91.5;-91.0;2.027799001895644;1.5120084159903815
-91.8125;-91.2571;2.027799001895644;1.5120084159903815
-92.5625;-90.9143;2.027799001895644;1.5120084159903815
-93.25;-92.2857;2.027799001895644;1.5120084159903815
-92.625;-92.7143;2.027799001895644;1.5120084159903815
-91.9375;-93.2857;2.027799001895644;1.5120084159903815
-93.0625;-94.1143;2.027799001895644;1.5120084159903815
-94.4375;-93.7429;2.027799001895644;1.5120084159903815
-94.875;-93.7143;2.027799001895644;1.5120084159903815
-94.3125;-94.4;2.027799001895644;1.5120084159903815
-93.5625;-94.6857;2.027799001895644;1.5120084159903815
-93.625;-94.9143;2.027799001895644;1.5120084159903815
-95.3125;-95.2;2.027799001895644;1.5120084159903815
-97.75;-95.6286;2.027799001895644;1.5120084159903815
-99.5;-96.3143;2.027799001895644;1.5120084159903815
-100.3125;-96.4;2.027799001895644;1.5120084159903815
-100.5;-96.5714;2.027799001895644;1.5120084159903815
-100.375;-96.4857;2.027799001895644;1.5120084159903815
-99.375;-97.2286;2.027799001895644;1.5120084159903815
-97.3125;-96.4286;2.027799001895644;1.5120084159903815
-96.625;-97.3714;2.027799001895644;1.5120084159903815
-98.0625;-98.5714;2.027799001895644;1.5120084159903815
-98.6875;-97.4857;2.027799001895644;1.5120084159903815
-98.25;-98.9714;2.027799001895644;1.5120084159903815
-98.9375;-98.6286;2.027799001895644;1.5120084159903815
-99.875;-99.7714;2.027799001895644;1.5120084159903815
-100.8125;-100.1714;2.027799001895644;1.5120084159903815
-102.125;-100.9143;2.027799001895644;1.5120084159903815
-102.875;-101.5143;2.027799001895644;1.5120084159903815
-102.875;-101.4857;2.027799001895644;1.5120084159903815
-102.8125;-100.4;2.027799001895644;1.5120084159903815
-103.1875;-100.8;2.027799001895644;1.5120084159903815
-103.875;-100.2286;2.027799001895644;1.5120084159903815
-104.8125;-102.1429;2.027799001895644;1.5120084159903815
-105.6875;-103.2;2.027799001895644;1.5120084159903815
-105.5625;-103.5143;2.027799001895644;1.5120084159903815
-104.5;-104.3714;2.027799001895644;1.5120084159903815
-103.75;-104.4857;2.027799001895644;1.5120084159903815
-103.625;-102.7714;2.027799001895644;1.5120084159903815
-103.8125;-103.8;2.027799001895644;1.5120084159903815
-104.5625;-105.8;2.027799001895644;1.5120084159903815
-105.375;-105.5714;2.027799001895644;1.5120084159903815
-105.5625;-105.7714;2.027799001895644;1.5120084159903815
-105.875;-105.7429;2.027799001895644;1.5120084159903815
-106.8125;-105.6857;2.027799001895644;1.5120084159903815
-107.8125;-106.0286;2.027799001895644;1.5120084159903815
-108.5;-106.0286;2.027799001895644;1.5120084159903815
-108.8125;-104.8857;2.027799001895644;1.5120084159903815
-108.8125;-106.2571;2.027799001895644;1.5120084159903815
-108.75;-106.9143;2.027799001895644;1.5120084159903815
-108.8125;-106.9429;2.027799001895644;1.5120084159903815
-108.9375;-107.1143;2.027799001895644;1.5120084159903815
-109.375;-107.7429;2.027799001895644;1.5120084159903815
-109.625;-108.0571;2.027799001895644;1.5120084159903815
-108.5625;-108.8857;2.027799001895644;1.5120084159903815
-107.9375;-109.3714;2.027799001895644;1.5120084159903815
-108.9375;-110.7429;2.027799001895644;1.5120084159903815
-110.4375;-110.2571;2.027799001895644;1.5120084159903815
-111.3125;-110.3429;2.027799001895644;1.5120084159903815
-111.9375;-110.1429;2.027799001895644;1.5120084159903815
-112.125;-112.7429;2.027799001895644;1.5120084159903815
-111.75;-112.5429;2.027799001895644;1.5120084159903815
-111.5;-113.3143;2.027799001895644;1.5120084159903815
-111.125;-112.8571;2.027799001895644;1.5120084159903815
-110.875;-112.6857;2.027799001895644;1.5120084159903815
-111.75;-113.6571;2.027799001895644;1.5120084159903815
-112.875;-113.3429;2.027799001895644;1.5120084159903815
-113.4375;-113.5714;2.027799001895644;1.5120084159903815
-114.0625;-112.9429;2.027799001895644;1.5120084159903815
-114.4375;-112.9143;2.027799001895644;1.5120084159903815
-114.1875;-112.8;2.027799001895644;1.5120084159903815
-114.3125;-114.2571;2.027799001895644;1.5120084159903815
-114.375;-114.8857;2.027799001895644;1.5120084159903815
-113.5;-114.7143;2.027799001895644;1.5120084159903815
-113.0625;-114.2286;2.027799001895644;1.5120084159903815
-113.8125;-114.2286;2.027799001895644;1.5120084159903815
-113.875;-114.6857;2.027799001895644;1.5120084159903815
-112.5625;-116.5714;2.027799001895644;1.5120084159903815
-111.375;-116.2286;2.027799001895644;1.5120084159903815
-110.6875;-117.4857;2.027799001895644;1.5120084159903815
-110.4375;-115.8;2.027799001895644;1.5120084159903815
-110.375;-114.7143;2.027799001895644;1.5120084159903815
-111.125;-115.8;2.027799001895644;1.5120084159903815
-112.9375;-115.0857;2.027799001895644;1.5120084159903815
-115.1875;-116.9143;2.027799001895644;1.5120084159903815
-117.0;-117.8571;2.027799001895644;1.5120084159903815
-116.9375;-116.8;2.027799001895644;1.5120084159903815
-116.375;-116.6286;2.027799001895644;1.5120084159903815
-117.4375;-116.8571;2.027799001895644;1.5120084159903815
-118.625;-117.2857;2.027799001895644;1.5120084159903815
-119.5;-117.7143;2.027799001895644;1.5120084159903815
-120.5;-120.3429;2.027799001895644;1.5120084159903815
-120.625;-119.1429;2.027799001895644;1.5120084159903815
-119.6875;-118.4857;2.027799001895644;1.5120084159903815
-118.9375;-117.8857;2.027799001895644;1.5120084159903815
-119.5625;-117.3714;2.027799001895644;1.5120084159903815
-120.125;-118.5429;2.027799001895644;1.5120084159903815
-119.3125;-120.0;2.027799001895644;1.5120084159903815
-119.0;-121.5714;2.027799001895644;1.5120084159903815
-120.125;-119.9143;2.027799001895644;1.5120084159903815
-122.0;-121.2286;2.027799001895644;1.5120084159903815
-122.8125;-122.2571;2.027799001895644;1.5120084159903815
-121.6875;-121.9143;2.027799001895644;1.5120084159903815
-120.1875;-121.7429;2.027799001895644;1.5120084159903815
-119.625;-120.5429;2.027799001895644;1.5120084159903815
-120.5;-121.5143;2.027799001895644;1.5120084159903815
-121.3125;-122.7714;2.027799001895644;1.5120084159903815
-121.125;-122.4286;2.027799001895644;1.5120084159903815
-121.375;-122.3714;2.027799001895644;1.5120084159903815
-122.25;-123.0571;2.027799001895644;1.5120084159903815
-123.0625;-123.5714;2.027799001895644;1.5120084159903815
-123.4375;-123.4857;2.027799001895644;1.5120084159903815
-123.625;-123.9143;2.027799001895644;1.5120084159903815
-123.625;-122.8571;2.027799001895644;1.5120084159903815
-123.25;-122.7429;2.027799001895644;1.5120084159903815
-121.75;-123.8;2.027799001895644;1.5120084159903815
-119.6875;-122.8857;2.027799001895644;1.5120084159903815
-119.0;-122.9714;2.027799001895644;1.5120084159903815
-120.1875;-122.6857;2.027799001895644;1.5120084159903815
-122.1875;-123.7714;2.027799001895644;1.5120084159903815
-123.8125;-123.5714;2.027799001895644;1.5120084159903815
-123.5625;-124.1714;2.027799001895644;1.5120084159903815
-122.9375;-124.6857;2.027799001895644;1.5120084159903815
-123.9375;-124.2286;2.027799001895644;1.5120084159903815
-124.4375;-124.5429;2.027799001895644;1.5120084159903815
-123.4375;-125.4;2.027799001895644;1.5120084159903815
-122.9375;-123.6571;2.027799001895644;1.5120084159903815
-122.4375;-125.0857;2.027799001895644;1.5120084159903815
-122.25;-124.8571;2.027799001895644;1.5120084159903815
-123.3125;-125.6286;2.027799001895644;1.5120084159903815
-123.75;-126.3429;2.027799001895644;1.5120084159903815
-123.25;-125.0571;2.027799001895644;1.5120084159903815
-122.8125;-124.7429;2.027799001895644;1.5120084159903815
-122.875;-125.7714;2.027799001895644;1.5120084159903815
-123.4375;-123.8286;2.027799001895644;1.5120084159903815
-124.0625;-125.0;2.027799001895644;1.5120084159903815
-125.375;-126.3143;2.027799001895644;1.5120084159903815
-126.25;-127.7429;2.027799001895644;1.5120084159903815
-125.9375;-127.5429;2.027799001895644;1.5120084159903815
-125.5625;-126.4286;2.027799001895644;1.5120084159903815
-125.75;-127.0;2.027799001895644;1.5120084159903815
-126.0625;-128.2286;2.027799001895644;1.5120084159903815
-126.375;-128.0571;2.027799001895644;1.5120084159903815
-126.5;-129.3143;2.027799001895644;1.5120084159903815
-126.5;-129.7429;2.027799001895644;1.5120084159903815
-126.5;-129.6857;2.027799001895644;1.5120084159903815
-127.0;-128.6857;2.027799001895644;1.5120084159903815
-128.0;-128.4571;2.027799001895644;1.5120084159903815
-128.6875;-129.8;2.027799001895644;1.5120084159903815
-128.75;-130.1714;2.027799001895644;1.5120084159903815
-128.125;-129.5429;2.027799001895644;1.5120084159903815
-127.875;-129.4286;2.027799001895644;1.5120084159903815
-127.9375;-128.3143;2.027799001895644;1.5120084159903815
-127.75;-129.0571;2.027799001895644;1.5120084159903815
-127.5625;-129.7429;2.027799001895644;1.5120084159903815
-127.375;-130.0857;2.027799001895644;1.5120084159903815
-127.0625;-130.2571;2.027799001895644;1.5120084159903815
-126.9375;-131.4857;2.027799001895644;1.5120084159903815
-127.0;-130.8857;2.027799001895644;1.5120084159903815
-126.8125;-131.1143;2.027799001895644;1.5120084159903815
-127.5;-131.8857;2.027799001895644;1.5120084159903815
-128.4375;-130.6;2.027799001895644;1.5120084159903815
-127.3125;-131.0857;2.027799001895644;1.5120084159903815
-126.5;-132.0571;2.027799001895644;1.5120084159903815
-128.125;-131.5143;2.027799001895644;1.5120084159903815
-129.1875;-130.8571;2.027799001895644;1.5120084159903815
-129.4375;-132.0571;2.027799001895644;1.5120084159903815
-130.1875;-131.8571;2.027799001895644;1.5120084159903815
-130.4375;-130.9714;2.027799001895644;1.5120084159903815
-130.125;-133.0286;2.027799001895644;1.5120084159903815
-130.0625;-132.8571;2.027799001895644;1.5120084159903815
-131.0625;-131.9714;2.027799001895644;1.5120084159903815
-132.75;-130.5143;2.027799001895644;1.5120084159903815
-134.0625;-133.0;2.027799001895644;1.5120084159903815
-134.8125;-132.9143;2.027799001895644;1.5120084159903815
-135.0625;-133.7714;2.027799001895644;1.5120084159903815
-135.0;-133.5429;2.027799001895644;1.5120084159903815
-134.9375;-134.0571;2.027799001895644;1.5120084159903815
-134.0;-134.6857;2.027799001895644;1.5120084159903815
-131.3125;-134.6286;2.027799001895644;1.5120084159903815
-128.875;-133.8;2.027799001895644;1.5120084159903815
-128.3125;-132.2857;2.027799001895644;1.5120084159903815
-128.5;-132.7143;2.027799001895644;1.5120084159903815
-129.375;-135.7143;2.027799001895644;1.5120084159903815
-131.25;-135.3429;2.027799001895644;1.5120084159903815
-131.875;-134.8286;2.027799001895644;1.5120084159903815
-130.5625;-133.8571;2.027799001895644;1.5120084159903815
-129.75;-135.3714;2.027799001895644;1.5120084159903815
-130.9375;-135.0286;2.027799001895644;1.5120084159903815
-132.6875;-134.5143;2.027799001895644;1.5120084159903815
-134.125;-134.9429;2.027799001895644;1.5120084159903815
-134.9375;-136.5143;2.027799001895644;1.5120084159903815
-134.4375;-137.3714;2.027799001895644;1.5120084159903815
-134.25;-136.3714;2.027799001895644;1.5120084159903815
-134.4375;-136.5714;2.027799001895644;1.5120084159903815
-133.8125;-135.9714;2.027799001895644;1.5120084159903815
-133.25;-136.2;2.027799001895644;1.5120084159903815
-132.9375;-136.1714;2.027799001895644;1.5120084159903815
-132.3125;-135.5143;2.027799001895644;1.5120084159903815
-131.875;-134.8857;2.027799001895644;1.5120084159903815
-132.375;-136.1429;2.027799001895644;1.5120084159903815
-133.25;-137.6286;2.027799001895644;1.5120084159903815
-133.8125;-137.3143;2.027799001895644;1.5120084159903815
-134.5;-137.3429;2.027799001895644;1.5120084159903815
-134.9375;-138.6857;2.027799001895644;1.5120084159903815
-134.9375;-137.6571;2.027799001895644;1.5120084159903815
-134.75;-139.1143;2.027799001895644;1.5120084159903815
-134.5625;-135.2857;2.027799001895644;1.5120084159903815
-134.5;-136.6571;2.027799001895644;1.5120084159903815
-134.4375;-137.2286;2.027799001895644;1.5120084159903815
-134.875;-137.2;2.027799001895644;1.5120084159903815
-135.875;-137.3429;2.027799001895644;1.5120084159903815
-136.5625;-136.4857;2.027799001895644;1.5120084159903815
-136.25;-134.0;2.027799001895644;1.5120084159903815
-135.4375;-135.1714;2.027799001895644;1.5120084159903815
-134.125;-134.7429;2.027799001895644;1.5120084159903815
-132.375;-135.3143;2.027799001895644;1.5120084159903815
-131.6875;-135.7429;2.027799001895644;1.5120084159903815
-132.0;-134.9714;2.027799001895644;1.5120084159903815
-132.25;-133.6286;2.027799001895644;1.5120084159903815
-132.3125;-133.2571;2.027799001895644;1.5120084159903815
-131.5625;-134.0571;2.027799001895644;1.5120084159903815
-130.5625;-133.9143;2.027799001895644;1.5120084159903815
-130.0625;-132.5143;2.027799001895644;1.5120084159903815
-129.125;-132.3714;2.027799001895644;1.5120084159903815
-128.5625;-132.2571;2.027799001895644;1.5120084159903815
-129.125;-129.9143;2.027799001895644;1.5120084159903815
-129.1875;-130.8571;2.027799001895644;1.5120084159903815
-128.8125;-131.7714;2.027799001895644;1.5120084159903815
-128.1875;-132.4571;2.027799001895644;1.5120084159903815
-127.75;-130.3143;2.027799001895644;1.5120084159903815
-127.625;-129.4571;2.027799001895644;1.5120084159903815
-127.75;-129.7143;2.027799001895644;1.5120084159903815
-128.3125;-130.4857;2.027799001895644;1.5120084159903815
-127.5625;-130.1429;2.027799001895644;1.5120084159903815
-126.0;-129.8571;2.027799001895644;1.5120084159903815
-126.6875;-129.5143;2.027799001895644;1.5120084159903815
-128.9375;-128.0;2.027799001895644;1.5120084159903815
-130.75;-126.8571;2.027799001895644;1.5120084159903815
-131.8125;-128.0;2.027799001895644;1.5120084159903815
-132.125;-126.9429;2.027799001895644;1.5120084159903815
-132.125;-127.2857;2.027799001895644;1.5120084159903815
-131.3125;-126.8857;2.027799001895644;1.5120084159903815
-129.5;-127.0571;2.027799001895644;1.5120084159903815
-127.6875;-125.4;2.027799001895644;1.5120084159903815
-125.625;-125.8;2.027799001895644;1.5120084159903815
-122.9375;-124.2857;2.027799001895644;1.5120084159903815
-121.625;-125.0;2.027799001895644;1.5120084159903815
-122.1875;-125.8571;2.027799001895644;1.5120084159903815
-123.125;-124.3143;2.027799001895644;1.5120084159903815
-123.6875;-125.0;2.027799001895644;1.5120084159903815
-123.6875;-125.3429;2.027799001895644;1.5120084159903815
-123.5;-123.1429;2.027799001895644;1.5120084159903815
-122.875;-124.0857;2.027799001895644;1.5120084159903815
-121.0625;-123.4;2.027799001895644;1.5120084159903815
-120.0625;-123.3714;2.027799001895644;1.5120084159903815
-121.1875;-121.7143;2.027799001895644;1.5120084159903815
-123.0625;-122.4286;2.027799001895644;1.5120084159903815
-124.5625;-121.5714;2.027799001895644;1.5120084159903815
-124.5;-121.5714;2.027799001895644;1.5120084159903815
-123.125;-121.1429;2.027799001895644;1.5120084159903815
-122.25;-122.5143;2.027799001895644;1.5120084159903815
-122.1875;-121.1143;2.027799001895644;1.5120084159903815
-121.8125;-121.4857;2.027799001895644;1.5120084159903815
-120.75;-120.8571;2.027799001895644;1.5120084159903815
-120.1875;-120.0571;2.027799001895644;1.5120084159903815
-120.1875;-119.9714;2.027799001895644;1.5120084159903815
-120.125;-119.7429;2.027799001895644;1.5120084159903815
-120.75;-119.0571;2.027799001895644;1.5120084159903815
-122.125;-118.8571;2.027799001895644;1.5120084159903815
-123.1875;-119.2857;2.027799001895644;1.5120084159903815
-123.75;-118.2571;2.027799001895644;1.5120084159903815
-123.9375;-118.6857;2.027799001895644;1.5120084159903815
-123.875;-117.5429;2.027799001895644;1.5120084159903815
-122.6875;-118.9143;2.027799001895644;1.5120084159903815
-119.6875;-116.6571;2.027799001895644;1.5120084159903815
-116.125;-114.0;2.027799001895644;1.5120084159903815
-113.5;-115.9714;2.027799001895644;1.5120084159903815
-113.6875;-116.2286;2.027799001895644;1.5120084159903815
-114.875;-113.9429;2.027799001895644;1.5120084159903815
-115.1875;-115.8857;2.027799001895644;1.5120084159903815
-115.875;-115.2286;2.027799001895644;1.5120084159903815
-117.1875;-115.7714;2.027799001895644;1.5120084159903815
-117.125;-114.5714;2.027799001895644;1.5120084159903815
