SF-A-022;Sensirion;RMSE;MAE
4.75;5.2286;2.051967213393297;1.4435975476839236
4.625;5.3143;2.051967213393297;1.4435975476839236
4.6875;5.1714;2.051967213393297;1.4435975476839236
4.8125;5.1714;2.051967213393297;1.4435975476839236
4.9375;5.1429;2.051967213393297;1.4435975476839236
5.0;5.0857;2.051967213393297;1.4435975476839236
5.0;5.0857;2.051967213393297;1.4435975476839236
4.875;5.0571;2.051967213393297;1.4435975476839236
4.6875;5.0857;2.051967213393297;1.4435975476839236
4.5;4.9714;2.051967213393297;1.4435975476839236
4.4375;4.9429;2.051967213393297;1.4435975476839236
4.4375;4.9429;2.051967213393297;1.4435975476839236
4.4375;4.8571;2.051967213393297;1.4435975476839236
4.5;4.8571;2.051967213393297;1.4435975476839236
4.5;4.8571;2.051967213393297;1.4435975476839236
4.4375;4.8286;2.051967213393297;1.4435975476839236
4.375;4.8;2.051967213393297;1.4435975476839236
4.4375;4.7429;2.051967213393297;1.4435975476839236
4.5;4.8;2.051967213393297;1.4435975476839236
4.5;4.7714;2.051967213393297;1.4435975476839236
4.375;4.6571;2.051967213393297;1.4435975476839236
4.125;4.5714;2.051967213393297;1.4435975476839236
4.0625;4.5714;2.051967213393297;1.4435975476839236
4.25;4.5429;2.051967213393297;1.4435975476839236
4.375;4.6286;2.051967213393297;1.4435975476839236
4.4375;4.6;2.051967213393297;1.4435975476839236
4.4375;4.6857;2.051967213393297;1.4435975476839236
4.3125;4.7714;2.051967213393297;1.4435975476839236
4.25;4.8857;2.051967213393297;1.4435975476839236
4.25;4.9429;2.051967213393297;1.4435975476839236
4.1875;5.0;2.051967213393297;1.4435975476839236
4.25;5.1714;2.051967213393297;1.4435975476839236
4.375;5.2286;2.051967213393297;1.4435975476839236
4.5;5.4571;2.051967213393297;1.4435975476839236
4.625;5.6286;2.051967213393297;1.4435975476839236
4.875;5.7714;2.051967213393297;1.4435975476839236
5.375;5.9714;2.051967213393297;1.4435975476839236
5.75;6.2286;2.051967213393297;1.4435975476839236
5.9375;6.4571;2.051967213393297;1.4435975476839236
6.0625;6.6571;2.051967213393297;1.4435975476839236
6.1875;7.0;2.051967213393297;1.4435975476839236
6.25;7.3714;2.051967213393297;1.4435975476839236
6.25;7.6286;2.051967213393297;1.4435975476839236
6.25;7.9143;2.051967213393297;1.4435975476839236
6.25;8.2857;2.051967213393297;1.4435975476839236
6.25;8.7429;2.051967213393297;1.4435975476839236
6.5625;9.2;2.051967213393297;1.4435975476839236
7.25;9.5714;2.051967213393297;1.4435975476839236
8.1875;9.8857;2.051967213393297;1.4435975476839236
9.0625;10.3714;2.051967213393297;1.4435975476839236
9.6875;10.8571;2.051967213393297;1.4435975476839236
10.1875;11.3714;2.051967213393297;1.4435975476839236
10.5;11.8286;2.051967213393297;1.4435975476839236
10.8125;12.4;2.051967213393297;1.4435975476839236
11.125;12.9429;2.051967213393297;1.4435975476839236
11.5;13.5714;2.051967213393297;1.4435975476839236
11.9375;14.1429;2.051967213393297;1.4435975476839236
12.375;14.7143;2.051967213393297;1.4435975476839236
12.875;15.4;2.051967213393297;1.4435975476839236
13.4375;16.0571;2.051967213393297;1.4435975476839236
14.0625;16.8286;2.051967213393297;1.4435975476839236
14.625;17.2571;2.051967213393297;1.4435975476839236
15.3125;17.9714;2.051967213393297;1.4435975476839236
15.8125;18.7429;2.051967213393297;1.4435975476839236
16.25;19.5143;2.051967213393297;1.4435975476839236
16.6875;20.0857;2.051967213393297;1.4435975476839236
17.1875;20.8;2.051967213393297;1.4435975476839236
17.8125;21.5429;2.051967213393297;1.4435975476839236
18.5;22.2;2.051967213393297;1.4435975476839236
19.3125;22.8571;2.051967213393297;1.4435975476839236
20.0625;23.4571;2.051967213393297;1.4435975476839236
20.625;24.1429;2.051967213393297;1.4435975476839236
21.0;24.8857;2.051967213393297;1.4435975476839236
21.125;25.6;2.051967213393297;1.4435975476839236
21.125;26.1714;2.051967213393297;1.4435975476839236
21.125;26.7143;2.051967213393297;1.4435975476839236
21.0625;27.4286;2.051967213393297;1.4435975476839236
21.125;28.1143;2.051967213393297;1.4435975476839236
21.75;28.6857;2.051967213393297;1.4435975476839236
23.25;29.4571;2.051967213393297;1.4435975476839236
25.125;29.9143;2.051967213393297;1.4435975476839236
26.5625;30.7143;2.051967213393297;1.4435975476839236
27.625;31.3714;2.051967213393297;1.4435975476839236
28.375;31.9714;2.051967213393297;1.4435975476839236
29.0625;32.6857;2.051967213393297;1.4435975476839236
29.6875;33.3143;2.051967213393297;1.4435975476839236
30.3125;33.9429;2.051967213393297;1.4435975476839236
30.9375;34.6;2.051967213393297;1.4435975476839236
31.5;35.3429;2.051967213393297;1.4435975476839236
32.1875;36.0;2.051967213393297;1.4435975476839236
32.8125;36.6857;2.051967213393297;1.4435975476839236
33.4375;37.3714;2.051967213393297;1.4435975476839236
34.125;38.0571;2.051967213393297;1.4435975476839236
34.75;38.6286;2.051967213393297;1.4435975476839236
35.375;39.4571;2.051967213393297;1.4435975476839236
36.0625;39.7714;2.051967213393297;1.4435975476839236
36.5625;40.5429;2.051967213393297;1.4435975476839236
37.0;41.2571;2.051967213393297;1.4435975476839236
37.4375;42.1714;2.051967213393297;1.4435975476839236
38.0625;42.5143;2.051967213393297;1.4435975476839236
38.9375;43.1143;2.051967213393297;1.4435975476839236
39.9375;43.4571;2.051967213393297;1.4435975476839236
40.8125;44.0857;2.051967213393297;1.4435975476839236
41.4375;44.9143;2.051967213393297;1.4435975476839236
41.8125;45.6;2.051967213393297;1.4435975476839236
41.9375;46.1429;2.051967213393297;1.4435975476839236
41.875;46.8857;2.051967213393297;1.4435975476839236
41.875;47.4286;2.051967213393297;1.4435975476839236
41.8125;48.0286;2.051967213393297;1.4435975476839236
41.875;48.6857;2.051967213393297;1.4435975476839236
42.5;49.6;2.051967213393297;1.4435975476839236
44.25;49.9429;2.051967213393297;1.4435975476839236
46.375;50.4;2.051967213393297;1.4435975476839236
48.0;50.6571;2.051967213393297;1.4435975476839236
48.9375;51.1143;2.051967213393297;1.4435975476839236
49.5625;51.6571;2.051967213393297;1.4435975476839236
50.0;52.3714;2.051967213393297;1.4435975476839236
